id|broker_code|address|price
3049|GE|3599 Ashley Springs Suite 253|278900.0
3050|DM|17299 Melissa Dam Suite 052|311200.0
3051|PP|2580 Whitaker Freeway|394800.0
3052|WD|147 Patty Hollow|131000.0
3053|DM|90906 Garcia Canyon|333900.0
3054|PP|37480 Gonzalez Hill|276100.0
3055|PE|1578 Reed Walks|370700.0
3056|WD|3923 Justin Mews|142700.0
3057|WD|67626 Lucas Skyway|347600.0
3058|AS|682 West Rapids|337600.0
3059|GE|54171 Ellis Row Suite 291|277000.0
3060|GE|7669 Becky Radial Suite 551|325000.0
3061|GB|9839 Cole Route Apt. 757|234500.0
3062|WD|472 Samantha Union|126000.0
3063|WD|69090 Cox Brooks Apt. 478|252400.0
3064|GE|1726 Allison Bridge Suite 245|101400.0
3065|FL|861 Edgar Spurs Apt. 200|259400.0
3066|AS|9996 Clark Keys Suite 474|181200.0
3067|GE|6413 Smith Flat|113800.0
3068|DM|7616 Michelle Tunnel Apt. 148|185700.0
3069|DM|334 Debra Trafficway|347900.0
3070|DM|058 Christensen Isle|278400.0
3071|GE|777 Palmer Views|218700.0
3072|GB|9685 Phillips Centers Suite 495|172400.0
3073|WD|55962 Murray Knolls|102800.0
3074|PE|521 Anderson Extensions|184500.0
3075|GE|08900 Singh Crossroad|299800.0
3076|WD|88398 Henry Trail|300600.0
3077|AS|93083 Jones Port|294800.0
3078|PE|413 Sean Green|289400.0
3079|PE|48789 Keith Cliff Apt. 458|198300.0
3080|PP|07327 Jenkins Stravenue|375300.0
3081|PE|187 Reed Estates|259700.0
3082|AS|87828 Lewis Mountains Suite 620|379600.0
3083|FL|08929 Turner Brooks Suite 520|161200.0
3084|FL|9327 Thomas Plaza Apt. 104|360100.0
3085|DM|6527 Shane Groves|212400.0
3086|FL|196 Lisa Bypass Apt. 958|192400.0
3087|PP|91286 Martinez Summit|112800.0
3088|AS|6835 Curtis Trafficway|352400.0
3089|GE|9607 Armstrong Branch Suite 180|295200.0
3090|AS|0358 Danielle Haven Apt. 356|263200.0
3091|AS|7572 Dorothy Neck Apt. 288|256200.0
3092|GB|3454 Garcia Hills Suite 013|309400.0
3093|PE|980 Brennan Stravenue Suite 045|222400.0
3094|GB|2926 Ivan Landing|161400.0
3095|DM|46188 Walker Station Apt. 003|290800.0
3096|GE|4503 Charles Manor|259700.0
3097|GB|4533 Gonzalez Drives|166000.0
3098|WD|35693 Silva Circle Suite 802|391300.0
3099|WD|273 Luna Land Apt. 887|232400.0
3100|WD|0593 Harris Island Apt. 057|203300.0
3101|PP|131 Joshua Isle|131900.0
3102|FL|184 Carolyn Cliffs Suite 703|187000.0
3103|FL|24532 Earl Shore|281600.0
3104|GE|287 Glen Orchard Apt. 594|298200.0
3105|GB|7778 Amanda Mountain|315600.0
3106|DM|15620 Thomas Trace|190100.0
3107|GB|84286 Jason Land Apt. 311|227400.0
3108|FL|5048 Austin Fork Suite 742|169200.0
3109|DM|98462 Mack Lakes Apt. 036|125500.0
3110|PP|02444 Luke Vista Apt. 535|300400.0
3111|PP|1222 Deborah Square|154500.0
3112|PE|228 Reeves Loop Apt. 395|249400.0
3113|PP|78374 Jacob Meadows|378200.0
3114|GB|208 Nelson Tunnel|333700.0
3115|AS|61939 Wendy Key|200400.0
3116|FL|07956 Brian Squares Suite 138|187300.0
3117|GB|8799 Tiffany Spur Apt. 716|323500.0
3118|WD|947 Jason Forks Suite 320|389100.0
3119|PP|142 Chad Lodge Apt. 621|186400.0
3120|FL|28328 Carrillo Parkway|275500.0
3121|DM|4369 Gonzales Pike Suite 584|305000.0
3122|PP|06922 Cody Wells|123400.0
3123|GE|85468 Angel Summit Suite 143|387200.0
3124|AS|73747 Michael Lakes Suite 623|223200.0
3125|PP|7120 Ross Field Suite 860|139600.0
3126|GE|69155 Marshall Glen|146700.0
3127|PP|211 Barbara Ridges|149500.0
3128|AS|008 Jeff View|117100.0
3129|PE|676 Martin Estate Suite 148|107200.0
3130|AS|925 Ann Loaf|256800.0
3131|GB|62495 Nguyen Junctions Apt. 172|225800.0
3132|PP|7406 Adkins Divide|173900.0
3133|PE|263 Martinez Fall Apt. 494|310200.0
3134|WD|02173 Victor Creek Suite 777|285700.0
3135|FL|76794 Chad Squares|240400.0
3136|GB|9931 Candace Ridge|150000.0
3137|DM|7665 King Row|102400.0
3138|FL|54339 Deborah Drives Apt. 507|157900.0
3139|PP|41018 Francis Parkway Apt. 203|380400.0
3140|GE|79450 Timothy Route|384000.0
3141|GE|3439 Laura Hills|270300.0
3142|AS|765 Linda Mews|386500.0
3143|PP|497 Jason Lakes Suite 358|228000.0
3144|FL|21491 Chloe Freeway|138200.0
3145|PP|1948 Benjamin Bypass Apt. 499|340200.0
3146|DM|7809 Phillips Locks|389800.0
3147|GB|393 Powers Alley Suite 602|108700.0
3148|FL|6580 Duffy Well|227800.0
3149|GE|2402 Harry Curve Suite 902|176300.0
3150|AS|33321 Paul Cliffs Apt. 783|332400.0
3151|GE|726 Lopez Knolls|244200.0
3152|FL|4878 John Lock Apt. 161|368700.0
3153|GB|308 Danny Shoal Apt. 764|310900.0
3154|AS|8360 Brown Street Apt. 508|291400.0
3155|GE|22434 Cherry Island Apt. 754|299400.0
3156|DM|55074 Davis Ville Suite 471|211600.0
3157|AS|1949 Kayla Summit|224300.0
3158|GB|8709 Calvin Harbors|380700.0
3159|DM|5824 Maria Crest|272000.0
3160|GB|20897 Williams Overpass|240800.0
3161|AS|2246 Smith Dam Apt. 455|267200.0
3162|PE|9208 Carlson Drives|219900.0
3163|DM|0278 Elizabeth Islands|385600.0
3164|WD|60455 Richardson Island Suite 845|100600.0
3165|FL|285 Padilla Ranch Apt. 647|364200.0
3166|PP|614 Hunter Camp Suite 752|283800.0
3167|GB|59720 Sarah Dale|377200.0
3168|GE|33575 Louis Island Apt. 688|119900.0
3169|AS|209 Terry Station|177200.0
3170|WD|729 Lindsey Burgs|228500.0
3171|WD|37804 Jason Parkway Suite 394|110900.0
3172|WD|538 Kristen Lake|255200.0
3173|GB|11234 Rodriguez Junction Apt. 828|310700.0
3174|WD|833 Cole Neck|111600.0
3175|AS|19843 Lewis Tunnel Apt. 022|321100.0
3176|AS|4961 Lin Centers Suite 725|300100.0
3177|PP|698 Dana Junction|161200.0
3178|WD|36572 Lori Prairie|200700.0
3179|GE|319 Martin Extensions|397400.0
3180|GE|539 Kerri Crescent Suite 943|217900.0
3181|GB|2281 Mark Well|190200.0
3182|PE|138 Janice Motorway Apt. 563|170700.0
3183|GB|243 Nancy Causeway|353400.0
3184|PE|256 Elizabeth Pine|256000.0
3185|DM|4494 Lisa Ranch Suite 242|304600.0
3186|PE|695 Michael Coves Suite 778|288200.0
3187|PE|877 Cook Plaza Apt. 721|312100.0
3188|DM|367 Sarah Shoal|370100.0
3189|GB|964 Pitts Meadow Apt. 672|309800.0
3190|GB|3198 Taylor Prairie|136500.0
3191|AS|90511 Foster Ferry|241800.0
3192|FL|1665 Denise Village Suite 788|225600.0
3193|FL|603 Parker Trail|365100.0
3194|DM|8214 Rachel Manors|229500.0
3195|GB|65580 Long Cove|376400.0
3196|FL|140 Butler Garden Suite 225|343700.0
3197|WD|980 Bowers Forks|380500.0
3198|WD|4119 Christine Circle Apt. 614|234100.0
3199|PE|9654 Rachel Islands|104700.0
3200|PE|24760 Aguilar Forks|354000.0
3201|GB|89265 Vanessa Parks|184800.0
3202|PP|54606 Curtis Garden|113900.0
3203|GB|1935 Gay Viaduct Apt. 126|168200.0
3204|WD|360 Moon Mountains Suite 814|229100.0
3205|GE|0444 Morgan Freeway Apt. 262|317800.0
3206|GE|26671 Thompson Square|300200.0
3207|WD|87547 James Keys Apt. 438|254600.0
3208|FL|123 Lee Port|272000.0
3209|WD|02378 Samuel Junction|140500.0
3210|AS|083 Fernandez Parkway Suite 846|118200.0
3211|FL|95911 Heather Unions Suite 261|374200.0
3212|GB|030 Peters Ports Suite 163|160100.0
3213|GB|77171 Ryan Knoll|275300.0
3214|FL|9723 James Island Suite 527|101100.0
3215|FL|10002 David Point|100800.0
3216|FL|60286 Gallagher Heights|160400.0
3217|PE|020 Nathan Hill|384200.0
3218|PE|237 Harris Vista Apt. 581|249600.0
3219|FL|8412 Cynthia Haven|244300.0
3220|GE|509 Johnson Forge Suite 388|157800.0
3221|AS|8624 Reyes Plains Apt. 743|290700.0
3222|PP|38738 Juan Burgs|159500.0
3223|GB|68897 Kevin Lights Suite 512|361400.0
3224|AS|735 Robert Brook Apt. 101|279600.0
3225|AS|5977 Carey Cliffs|271600.0
3226|DM|5724 Elizabeth Forest Suite 208|356600.0
3227|FL|46068 Caitlin Well|162600.0
3228|FL|907 May Wells Suite 556|135900.0
3229|GE|550 Kemp Hill|105800.0
3230|AS|76823 Nicole Fords|255900.0
3231|DM|9027 Brandon Spurs|142400.0
3232|DM|81430 Michael Tunnel Suite 213|339300.0
3233|DM|890 Perkins Divide Apt. 736|361700.0
3234|AS|9738 Jones Brooks Apt. 965|183300.0
3235|GB|387 Lester Lodge Suite 921|206800.0
3236|PP|78580 Alyssa Plains Apt. 587|129300.0
3237|WD|708 Andrew Freeway|216600.0
3238|DM|1185 Clarke Views|375700.0
3239|PP|28871 Walker Gateway|292700.0
3240|PE|6523 Clay Canyon Suite 684|283800.0
3241|PE|6747 Hansen Corner Apt. 565|115500.0
3242|DM|5771 David Garden Suite 935|158200.0
3243|PP|79186 Rodney Mountain|340800.0
3244|PP|9588 Ellis Hills Suite 365|224800.0
3245|GE|621 Navarro Wells|361600.0
3246|FL|6617 Keller Trafficway Suite 034|288800.0
3247|GB|5673 Mario Run Apt. 467|130400.0
3248|DM|437 Hale Pass|317100.0
3249|WD|924 Laurie Shore Suite 361|249500.0
3250|GB|34807 Karen Ville Suite 424|359800.0
3251|GB|1160 Joann Brooks Apt. 876|131100.0
3252|PE|4828 Key Brook Suite 205|242100.0
3253|WD|499 Ford Brooks|248800.0
3254|PP|340 Chavez Brooks Suite 917|174800.0
3255|AS|7332 Stacey Squares Apt. 915|217700.0
3256|GB|297 Young Mill Suite 205|357700.0
3257|PE|5117 Mark Harbors|253900.0
3258|DM|5645 Kelly Isle Apt. 758|389900.0
3259|FL|55104 Richard Inlet|120600.0
3260|PE|511 Jessica Drive Apt. 577|185500.0
3261|FL|959 Sandra Springs|149400.0
3262|FL|0078 Mack Pass Suite 486|262500.0
3263|AS|893 Li Run|240100.0
3264|DM|57245 Cathy Alley Apt. 779|239700.0
3265|AS|172 King Ridge Apt. 837|287800.0
3266|GE|140 Nancy Inlet Suite 377|258500.0
3267|PE|0881 Austin Falls Apt. 609|360200.0
3268|FL|91825 Marc Coves|282300.0
3269|GB|3894 Renee Park Suite 060|263500.0
3270|PE|912 Garrett Rue Suite 793|351900.0
3271|DM|025 Jason Drives|284200.0
3272|AS|2262 Ward Trace Suite 982|178400.0
3273|DM|53694 Douglas Passage Suite 097|349200.0
3274|GB|1055 Smith Motorway|128200.0
3275|FL|931 Ashlee Ranch Apt. 000|360300.0
3276|GB|293 Hoover Way Apt. 924|114900.0
3277|GE|93717 Wells Knolls|399400.0
3278|GB|17824 Michael Mission|188700.0
3279|DM|39525 Rodriguez Cliff|213900.0
3280|GB|29520 Jeff Mission|122000.0
3281|PE|1729 Howell Shoals Suite 734|168700.0
3282|DM|1057 Mary Estates|103800.0
3283|GB|953 Jimenez Manor Apt. 172|157200.0
3284|DM|650 Cardenas Rapids Apt. 395|304500.0
3285|AS|33335 Willis Tunnel|244700.0
3286|FL|233 Espinoza Prairie Apt. 311|312400.0
3287|DM|6751 Barnes Spurs Apt. 260|106000.0
3288|PE|352 Clark Locks|258000.0
3289|PP|54403 Daniels Lake Apt. 046|392100.0
3290|GE|99516 Smith Well|153800.0
3291|WD|270 Diane Square|284900.0
3292|FL|166 Brandon Turnpike Suite 982|141200.0
3293|FL|3053 Michael Valley|320200.0
3294|FL|16531 Johnson Pine Suite 382|110400.0
3295|DM|84101 Nguyen Place|262800.0
3296|DM|30334 Ellis Oval|262100.0
3297|WD|855 Stephanie Rest Suite 227|112200.0
3298|GB|542 Smith Trail Suite 219|118800.0
3299|FL|99830 Heather Skyway Apt. 268|208400.0
3300|GE|86543 Jo Greens Apt. 183|395900.0
3301|FL|856 Jon Heights|317200.0
3302|FL|4375 Alejandro Street Apt. 511|162500.0
3303|PE|70422 April Lodge|281800.0
3304|AS|1758 Gabrielle Tunnel|138800.0
3305|WD|7098 Martin Corner|283200.0
3306|PP|8956 Gilbert Wall|291100.0
3307|WD|7310 Martin River|260200.0
3308|PP|96717 Rodriguez Springs Apt. 683|325100.0
3309|AS|0805 Weaver Manors Apt. 400|351300.0
3310|GE|84313 Mann Flats|239800.0
3311|GB|186 Michelle Spur Apt. 954|268600.0
3312|AS|4660 Carter Village Apt. 362|193300.0
3313|PP|323 Durham Squares Apt. 145|131300.0
3314|FL|8035 Jason Ville|384400.0
3315|GE|12306 Gregory Stravenue Suite 363|374700.0
3316|FL|94529 Paula Throughway Suite 306|161100.0
3317|WD|11604 Michaela Course Suite 086|259700.0
3318|PP|3517 Jessica Ports|155100.0
3319|DM|7767 Lewis Street|198100.0
3320|DM|28900 Charlene Trafficway|370200.0
3321|WD|57208 Williams Turnpike Apt. 146|229300.0
3322|GE|1725 Ramsey Extension|251900.0
3323|FL|693 Johnson Lake|105400.0
3324|PE|230 Adam Stravenue Suite 053|397400.0
3325|WD|6881 Cassandra Mountain Apt. 526|209800.0
3326|PP|075 Wright Springs|337700.0
3327|GE|85501 Anderson Roads|223600.0
3328|PP|816 Mitchell Mountain Apt. 320|399600.0
3329|GE|171 Betty Well Suite 071|219700.0
3330|WD|1987 Underwood Skyway|275900.0
3331|DM|592 Sharon Extensions|224800.0
3332|GB|43206 Cole Estate|346700.0
3333|DM|2731 Jessica Junctions Apt. 365|229000.0
3334|FL|322 Ashley Highway Apt. 672|318800.0
3335|DM|58546 Oneill Knolls Suite 178|121100.0
3336|GE|53583 Richardson Extension|122600.0
3337|PP|41854 Chase Mountains|230800.0
3338|WD|481 Jeffrey Cape Apt. 888|382700.0
3339|GB|85483 Andrews Light|371000.0
3340|DM|94643 Hughes Shoals Suite 403|202900.0
3341|PP|5111 Moore Trail Suite 482|272800.0
3342|PP|7031 Christopher Viaduct Suite 508|218000.0
3343|PP|678 Cruz Shoals|315500.0
3344|PE|65115 Strickland Neck Apt. 775|103900.0
3345|WD|7756 Patricia Corner|284700.0
3346|FL|53500 Stanley Summit Suite 665|181400.0
3347|WD|03243 Kevin Wells Suite 049|249700.0
3348|PP|336 Adams Road|256400.0
3349|GE|907 Wanda Mountains Apt. 871|290900.0
3350|DM|6878 Roberta Alley Apt. 609|202200.0
3351|PE|64853 Craig Dam Apt. 238|334900.0
3352|PE|08619 Coleman Motorway Apt. 752|156200.0
3353|PE|0403 Graham Drive Suite 883|113500.0
3354|DM|5128 Sean Divide|326300.0
3355|FL|739 Kevin Station|347800.0
3356|PE|024 Nguyen Ranch|367800.0
3357|GE|94873 Hendrix Spurs|319600.0
3358|PE|8595 Lori Valleys|139100.0
3359|FL|132 Thomas Turnpike|333000.0
3360|WD|842 William Heights Apt. 397|282700.0
3361|GE|742 Katie Falls|137900.0
3362|GE|58361 James Villages|237400.0
3363|WD|0485 Madison Cape|135100.0
3364|GB|83451 Alexis Mall Suite 303|115500.0
3365|GE|98519 Angela Mission Apt. 636|255200.0
3366|GE|00390 Vanessa Way|196700.0
3367|WD|130 Beth Roads Apt. 042|287600.0
3368|DM|30753 Williams Lock Apt. 897|272300.0
3369|AS|951 Smith Knoll|183700.0
3370|DM|3577 Shawn Mission Apt. 519|123400.0
3371|GE|0881 Davis Rest|224000.0
3372|PP|607 Moore Stream Apt. 143|361200.0
3373|PE|26707 Rich Rapids Apt. 947|304900.0
3374|PP|051 Michael Lake|282400.0
3375|FL|6597 Timothy Road Suite 070|106500.0
3376|GE|138 Fernandez Spring|227200.0
3377|AS|0485 Jackson Island Apt. 486|337800.0
3378|WD|624 Mata Court|283300.0
3379|PE|204 Richard Summit Suite 971|216100.0
3380|AS|943 Bryant Hills|331600.0
3381|PE|25373 Donna Vista|273000.0
3382|GB|2371 Mitchell Road|383700.0
3383|FL|29414 Hernandez Fords Suite 470|221300.0
3384|FL|606 Ali Village|197300.0
3385|PP|53630 Schultz Summit|317700.0
3386|WD|32433 Audrey Valleys|223100.0
3387|WD|0048 Lauren Brook|140900.0
3388|AS|94614 Olivia Mountains|194800.0
3389|FL|43374 Alicia Fields|352000.0
3390|GE|0775 Renee Plain|368000.0
3391|GB|9547 Nunez Mall|187300.0
3392|PE|455 Stephens Parkway|270200.0
3393|DM|1090 Adam Track Apt. 947|207900.0
3394|FL|33426 Boone Pass Suite 808|323400.0
3395|GE|204 Wilson Mill|210700.0
3396|AS|2426 Julie Throughway Apt. 395|174400.0
3397|PP|850 Marie Loop Apt. 874|143300.0
3398|GE|817 Brown Courts Apt. 216|388100.0
3399|PE|5999 Aaron Cliffs Apt. 099|129300.0
3400|WD|5230 Sullivan Port|358100.0
3401|WD|009 Stone Mount Suite 888|121500.0
3402|FL|867 Zhang Key Suite 312|174300.0
3403|WD|202 Lauren View|386300.0
3404|FL|881 April Green|294700.0
3405|PE|70352 Barnes Mall|145700.0
3406|WD|5273 Jessica Meadow|211800.0
3407|WD|2221 Contreras Viaduct|188900.0
3408|AS|3802 Pamela Villages Apt. 328|369800.0
3409|GE|08017 Richard Motorway Apt. 770|205800.0
3410|FL|967 Reed Land|314700.0
3411|GB|09436 Cummings Camp|195100.0
3412|GE|4904 Brown River Apt. 331|128700.0
3413|PP|18347 Nguyen Cliff Suite 555|237100.0
3414|WD|54960 Kara Vista Apt. 248|309400.0
3415|WD|6618 Ricky Cape Suite 469|302500.0
3416|PE|398 Michelle Oval|273500.0
3417|GE|809 Donald Oval Apt. 948|221000.0
3418|DM|32587 Raymond Pines Suite 444|214800.0
3419|AS|800 Samantha Mountains Apt. 969|329400.0
3420|PE|38906 Hill Centers|129300.0
3421|PE|995 Cole Views Apt. 359|345900.0
3422|WD|67299 Evans Street Apt. 808|176300.0
3423|GB|119 Green Springs|222800.0
3424|WD|874 Roy Unions|396700.0
3425|AS|1177 Charlene Ranch Apt. 339|178600.0
3426|PP|8973 Bowers Mountains|374300.0
3427|GE|365 Dunlap Point Apt. 397|212000.0
3428|PE|8585 Tyler Mission|346300.0
3429|PE|11677 Jim Underpass|124600.0
3430|DM|583 Madison Summit|235300.0
3431|GB|70333 Wesley Orchard Suite 205|218300.0
3432|WD|6414 Taylor Station Suite 813|142800.0
3433|AS|65846 Drew Fort Suite 537|131500.0
3434|GB|69707 Stephanie Shoal|362600.0
3435|GE|719 Myers Tunnel Apt. 351|288100.0
3436|DM|0325 Thomas Dale Apt. 683|395100.0
3437|WD|483 Williams Union|172000.0
3438|AS|76953 Ebony Summit|286000.0
3439|PE|03805 Charles Rest|301100.0
3440|PP|95142 Martin Union Apt. 716|115200.0
3441|WD|2925 Paul Drive Suite 430|374300.0
3442|DM|80397 Horton Underpass|105700.0
3443|AS|897 Tony Valleys|122400.0
3444|GB|9666 King Walk|315600.0
3445|WD|2784 Rubio Roads Apt. 881|140100.0
3446|PE|34418 Harrison Dam Suite 374|353800.0
3447|GB|8672 Stephen Mission|279800.0
3448|AS|05550 Dominguez Green|110300.0
3449|AS|26327 Michael Drives|399300.0
3450|FL|865 Javier Estates|104900.0
3451|DM|51678 Pratt Junction Suite 700|345000.0
3452|GE|33329 Michael Lodge Apt. 806|182600.0
3453|FL|1555 Amanda Stream Suite 855|364900.0
3454|GE|15633 Amy Circles|323500.0
3455|GE|598 Trujillo Village Suite 981|389200.0
3456|DM|864 Alexandra Forge Suite 070|328000.0
3457|DM|132 Marquez Neck|241400.0
3458|PE|464 Steven Extensions Suite 651|353500.0
3459|GB|9173 Brown Island|381500.0
3460|GE|4620 Bridges Spurs Suite 371|115100.0
3461|AS|9013 Brown Burg Suite 424|322100.0
3462|GE|9465 Henderson Point Apt. 841|267300.0
3463|PE|6145 Aaron Drives|175400.0
3464|GE|20588 Cummings Flat|216500.0
3465|FL|587 Juan Roads|302800.0
3466|WD|48508 Fitzgerald Locks|307900.0
3467|FL|26278 Coleman Plaza|289900.0
3468|GB|8269 Damon Shoal Suite 678|324600.0
3469|DM|660 Brenda Lakes|162200.0
3470|FL|16767 Kelley Inlet Apt. 105|337600.0
3471|GE|09452 Ford Greens|301600.0
3472|PE|01222 Thompson Forges Suite 909|177600.0
3473|AS|74269 Laura Walk|332300.0
3474|AS|1856 Carrie Extensions Suite 169|237200.0
3475|WD|935 Griffin Shoal|255500.0
3476|FL|8810 White Isle Suite 247|231600.0
3477|FL|51183 Johns Mills|216500.0
3478|PE|3746 Theresa Keys Suite 834|180600.0
3479|PE|9323 Wilson Turnpike Apt. 933|220500.0
3480|GB|3884 Cynthia Hollow|201100.0
3481|WD|1940 Kristin Manors|273500.0
3482|AS|85656 Richard Camp|246500.0
3483|DM|794 Maria Isle|347600.0
3484|PP|03235 Davenport Tunnel|249700.0
3485|GE|637 Jonathan Lodge Apt. 764|109800.0
3486|WD|191 Wyatt Avenue|339300.0
3487|PE|53469 Bruce Station Apt. 415|214400.0
3488|AS|1755 Ramirez Vista Apt. 497|150600.0
3489|GB|839 Erika Crossroad|244500.0
3490|GE|695 Butler Corner Suite 817|336200.0
3491|AS|49827 Thomas Park Apt. 844|155600.0
3492|PE|134 Michael Village|264800.0
3493|PP|0088 Joshua Parkways Suite 659|115500.0
3494|AS|8390 Tracy Prairie Apt. 666|221400.0
3495|DM|52690 Edwards Ridge Apt. 462|184400.0
3496|PE|466 Mueller Stream Suite 556|321700.0
3497|PE|1889 Mary Lodge|116300.0
3498|PE|2243 Sara Club|186300.0
3499|FL|3499 Hill Views|190100.0
3500|AS|54359 Green Shores|228300.0
3501|GB|65312 Nicole Roads|345000.0
3502|GB|46241 Luis Brooks|316400.0
3503|DM|088 Lane Manors Apt. 605|365400.0
3504|AS|32237 Justin Lakes|239800.0
3505|PP|831 David Streets Apt. 185|168500.0
3506|FL|74951 Amanda Court|259100.0
3507|WD|21380 Kenneth Parkway|368900.0
3508|GE|27152 Randy Spring|354200.0
3509|AS|7879 Allen Garden Apt. 703|353500.0
3510|GE|1812 Carter Throughway Suite 292|139000.0
3511|AS|263 Robert Mall|168100.0
3512|PP|62449 Laura Wells Apt. 821|183900.0
3513|PP|9728 Thomas Garden|266000.0
3514|PE|39976 Katie Corners|246200.0
3515|DM|26436 Ward Rapid|168500.0
3516|WD|19008 Maria Mews|192800.0
3517|GB|7842 Heather Lodge|210000.0
3518|GB|2515 Hall Court Suite 013|146800.0
3519|AS|42912 Kelli Mews Apt. 515|153900.0
3520|PP|39688 Rogers Tunnel Suite 462|100300.0
3521|PP|1133 Roberts Underpass Apt. 679|351600.0
3522|GE|79594 Durham Stream Apt. 292|209700.0
3523|DM|581 Danielle Ridges Apt. 495|308700.0
3524|WD|976 Tyrone Hill Suite 170|375000.0
3525|GE|0521 Hopkins Tunnel|152800.0
3526|GE|219 Roberts Hills|145900.0
3527|PP|9227 Lance Motorway Suite 366|124500.0
3528|PP|61602 Gallagher Squares|370600.0
3529|AS|0546 Andrea Haven|351300.0
3530|GB|01669 Nelson Common Apt. 820|360400.0
3531|FL|85874 Harrington Springs|337400.0
3532|DM|47350 Adrienne Wall|339700.0
3533|PP|13811 Albert Mountains Apt. 452|220300.0
3534|PP|26654 Fry Station|108500.0
3535|WD|269 Arnold Fort Apt. 902|297000.0
3536|FL|97326 Lee Stravenue Apt. 274|311700.0
3537|FL|480 Luis Common Suite 059|338400.0
3538|GB|290 Kelley Bridge|143600.0
3539|PE|2057 Clark Pines Apt. 440|146400.0
3540|GB|89980 Patricia Inlet Suite 484|185800.0
3541|WD|18070 Laura Forks|152400.0
3542|AS|991 Ashley Curve|361900.0
3543|DM|536 Steven Bridge|148400.0
3544|GE|407 Todd Oval Apt. 550|258300.0
3545|DM|672 Stephanie Landing Apt. 212|274100.0
3546|AS|97205 Antonio Cape Suite 595|168700.0
3547|DM|35285 Mccall Estate Suite 134|159900.0
3548|WD|434 Brown Estates Apt. 104|243600.0
3549|DM|9820 Rogers Ridge Suite 820|165400.0
3550|GE|025 Alfred Drive Suite 978|154500.0
3551|FL|297 Lawrence Burg Suite 735|307100.0
3552|GB|038 Riddle Union Apt. 209|330200.0
3553|PP|96485 Nicholas Cape|301700.0
3554|DM|89058 Schwartz Well Suite 497|211200.0
3555|DM|5249 Mcdonald Forge Apt. 183|101200.0
3556|GB|74413 Philip Pass|105300.0
3557|DM|898 Holt Junctions Apt. 243|209600.0
3558|PP|51227 Baker Overpass Apt. 610|281400.0
3559|WD|011 Carol Shoals|305600.0
3560|PP|91482 Long Field Suite 160|110500.0
3561|GB|354 Stacy Harbor|137100.0
3562|GE|78522 Bryant Island|178000.0
3563|PE|702 Taylor Vista|190000.0
3564|AS|4029 Wiggins Village Suite 771|143100.0
3565|PE|613 Martinez Station Apt. 512|180500.0
3566|PE|4532 John Light Apt. 488|326000.0
3567|PE|818 David Manor|153000.0
3568|PE|86116 Kristy Way|100800.0
3569|PE|28384 David Land|259000.0
3570|PE|508 Trevor Point|177600.0
3571|GE|74033 Sanchez Tunnel Apt. 605|192300.0
3572|FL|464 Williams Meadow Apt. 663|178300.0
3573|WD|0011 Williams Freeway|375000.0
3574|PP|429 Patricia Knolls Apt. 555|381600.0
3575|PP|26147 Sellers Islands|322500.0
3576|WD|7928 Brown Hollow Suite 966|122000.0
3577|PE|362 Combs Meadow Suite 322|205600.0
3578|DM|571 Davis Unions Suite 923|197900.0
3579|DM|276 Marcus Walks|398200.0
3580|DM|989 Lori Brooks Apt. 019|193200.0
3581|AS|4362 Baldwin Stream Suite 909|375300.0
3582|WD|43095 Cherry Shoals Suite 446|215700.0
3583|FL|868 Sean Tunnel Suite 494|276500.0
3584|AS|95438 Gabriela Ferry Suite 526|204400.0
